YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,SCHEDULED_TIME,WHEELS_ON,ARRIVAL_TIME,CANCELLED,CANCELLATION_REASON
2015,1,1,4,DL,2351,N911DE,PBI,LGA,0700,0656,168,0934,1001,0,
2015,1,1,4,DL,2365,N399DA,JFK,SJU,0700,0659,230,1132,1139,0,
2015,1,1,4,DL,2539,N353NW,MKE,ATL,0700,0707,128,0946,1000,0,
2015,1,1,4,B6,2784,N283JB,RDU,BOS,0700,0647,109,0905,0910,0,
2015,1,1,4,DL,46,N704X,JFK,SFO,0700,0700,403,1016,1026,0,
2015,1,1,4,DL,1498,N958AT,FLL,LGA,0700,0700,174,0937,0943,0,
2015,1,1,4,DL,1506,N812DN,LAX,DTW,0700,0653,267,1400,1405,0,
2015,1,1,4,DL,1795,N3757D,LAS,JFK,0700,0654,285,1402,1410,0,
2015,1,1,4,DL,1894,N6704Z,MSP,MIA,0700,0704,226,1116,1120,0,
2015,1,1,4,DL,1925,N534US,MSP,RSW,0700,0659,210,1104,1110,0,
2015,1,1,4,AA,2393,N3APAA,JFK,MCO,0700,0857,185,1157,1202,0,
2015,1,1,4,EV,4513,N14950,CLE,ORD,0700,0657,93,0716,0722,0,
2015,1,1,4,EV,4524,N14974,LFT,IAH,0700,0707,65,0809,0817,0,
2015,1,1,4,EV,4871,N878AS,SHV,ATL,0700,0704,99,0940,0945,0,
2015,1,1,4,EV,4987,N710EV,ROC,LGA,0700,0652,87,0755,0801,0,
2015,1,1,4,EV,5423,N724EV,CID,MSP,0700,0654,79,0805,0810,0,
2015,1,1,4,EV,5755,N834AS,PVD,ORD,0700,0658,176,0845,0859,0,
2015,1,1,4,F9,1061,N201FR,ORD,PHX,0700,0649,230,0954,1000,0,
2015,1,1,4,F9,1120,N208FR,CLE,RSW,0700,0701,170,0926,0933,0,
2015,1,1,4,F9,676,N908FR,DEN,MCO,0700,0802,205,1314,1323,0,
2015,1,1,4,F9,681,N928FR,MCO,DEN,0700,0658,253,0902,0912,0,
2015,1,1,4,MQ,2841,N667MQ,DFW,DSM,0700,0704,108,0853,0858,0,
2015,1,1,4,MQ,2852,N625MQ,GRK,DFW,0700,,55,,,1,B
2015,1,1,4,MQ,2871,N645MQ,PNS,DFW,0700,,130,,,1,B
2015,1,1,4,MQ,3024,N611MQ,GJT,DFW,0700,,145,,,1,B
2015,1,1,4,MQ,3051,N802MQ,HPN,ORD,0700,0655,175,0821,0833,0,
2015,1,1,4,MQ,2991,N686MQ,BMI,DFW,0700,,145,,,1,B
2015,1,1,4,MQ,3362,N507MQ,DFW,MAF,0700,,68,,,1,B
2015,1,1,4,NK,231,N620NK,ATL,FLL,0700,0725,108,0855,0905,0,
2015,1,1,4,NK,259,N532NK,ACY,FLL,0700,0655,168,0929,0936,0,
2015,1,1,4,NK,183,N521NK,LBE,RSW,0700,0655,150,0921,0928,0,
2015,1,1,4,NK,193,N502NK,IAH,LAS,0700,0743,200,0844,0849,0,
2015,1,1,4,NK,198,N621NK,FLL,MCO,0700,0712,57,0803,0813,0,
2015,1,1,4,NK,610,N608NK,FLL,BOS,0700,0704,184,1008,1014,0,
2015,1,1,4,OO,6194,N758SK,ASE,DEN,0700,0704,59,0751,0758,0,
2015,1,1,4,OO,6272,N915SW,BUR,SFO,0700,0650,86,0819,0825,0,
2015,1,1,4,OO,3479,N218AG,SAN,SLC,0700,0721,110,1011,1020,0,
2015,1,1,4,HA,217,N485HA,KOA,HNL,0700,0656,42,0734,0741,0,
2015,1,1,4,OO,4623,N812SK,SEA,PDX,0700,0647,60,0802,0807,0,
2015,1,1,4,OO,5471,N576SW,RKS,DEN,0700,,87,,,1,C
2015,1,1,4,OO,5632,N566SW,SBA,SFO,0700,0656,98,0830,0839,0,
2015,1,1,4,OO,6225,N124SY,BOI,ORD,0700,0710,209,1134,1137,0,
2015,1,1,4,OO,7382,N659BR,CPR,SLC,0700,0656,114,0808,0813,0,
2015,1,1,4,OO,5633,N479CA,COS,DEN,0701,0656,52,0735,0745,0,
2015,1,1,4,UA,296,N470UA,ORD,DEN,0702,0706,165,0840,0845,0,
2015,1,1,4,UA,656,N402UA,PHX,ORD,0702,0726,199,1202,1219,0,
2015,1,1,4,UA,1441,N38417,MSY,IAH,0702,0706,78,0814,0819,0,
2015,1,1,4,UA,1764,N14228,CLE,RSW,0702,0701,178,0929,0932,0,
2015,1,1,4,AA,130,N012AA,MIA,TPA,0702,,64,,,1,A
2015,1,1,4,EV,4221,N14570,BTR,IAH,0702,0653,73,0806,0816,0,
2015,1,1,4,EV,6159,N48901,BTV,ORD,0704,0703,156,0833,0842,0,
2015,1,1,4,NK,410,N630NK,FLL,BWI,0704,0705,145,0928,0937,0,
2015,1,1,4,OO,6382,N824AS,SFO,BOI,0704,0733,102,1009,1013,0,
2015,1,1,4,UA,761,N549UA,ORD,SFO,0705,0713,280,0925,0933,0,
2015,1,1,4,VX,12,N842VA,SFO,JFK,0705,0702,329,1511,1522,0,
2015,1,1,4,WN,2851,N217JC,BDL,FLL,0705,0703,195,0954,1006,0,
2015,1,1,4,WN,1108,N625SW,BWI,FLL,0705,0700,155,0922,0928,0,
2015,1,1,4,WN,1432,N346SW,CMH,TPA,0705,0705,145,0915,0920,0,
2015,1,1,4,WN,1863,N253WN,DAL,BWI,0705,0703,170,1023,1025,0,
2015,1,1,4,WN,665,N684WN,DAL,STL,0705,,95,,,1,A
2015,1,1,4,WN,323,N340LV,FLL,BWI,0705,0659,155,0925,0931,0,
2015,1,1,4,WN,2041,N8317M,MCO,LAS,0705,0659,315,0856,0923,0,
2015,1,1,4,WN,4649,N8302F,MDW,MCO,0705,0705,165,1017,1024,0,
2015,1,1,4,WN,893,N737JW,OAK,HOU,0705,0709,220,1249,1253,0,
2015,1,1,4,WN,552,N291WN,SAT,ELP,0705,0734,95,0806,0810,0,
2015,1,1,4,WN,3239,N905WN,TPA,BWI,0705,0703,140,0903,0907,0,
2015,1,1,4,WN,1912,N554WN,TUS,DEN,0705,0658,110,0839,0846,0,
2015,1,1,4,UA,1660,N17730,SNA,EWR,0705,0658,319,1427,1433,0,
